date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:04:27	15228/15228	---MCZ	200	added ('OK')	text/javascript	etag:W/%225bffe8a1a7864cafab3e75b2bda05703%22	https://www.mangoboost.io/_next/static/chunks/pages/media/news-abc64ecec7f63137.js	./reference/www.mangoboost.io/_next/static/chunks/pages/media/news-abc64ecec7f63137.js	(from https://www.mangoboost.io/media/news)
05:04:28	251/251	---M--	200	added ('OK')	image/png	etag:143-cA9Fg8w4iy7t9gwypxHDj/MmoR4	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2F4b911961bc2e104bf95088ea58e351acc5933d44-48x74.png%3Ffit%3Dmax%26auto%3Dformat&w=96&q=75	./reference/www.mangoboost.io/_next/image830a.png	(from https://www.mangoboost.io/media/news)
05:04:29	66929/66929	---M--	200	added ('OK')	image/jpeg	etag:148-Z1ziQk0Rgb/VyBoUtFu8fU32Cdw	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2F47f0d6c9e506dde480f160a2e1712f7f6bdc8266-1497x785.jpg%3Ffit%3Dmax%26auto%3Dformat&w=3840&q=75	./reference/www.mangoboost.io/_next/imagee0b0.jpg	(from https://www.mangoboost.io/media/news)
05:04:32	374471/374471	---M--	200	added ('OK')	image/png	etag:148-ajzLRBmu6x5yg8N3d4e4SnAr1RI	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2F5dd8755fbe3991dc4ba549fcb289ed88e0d2654f-1200x750.png%3Ffit%3Dmax%26auto%3Dformat&w=3840&q=75	./reference/www.mangoboost.io/_next/imageada0.png	(from https://www.mangoboost.io/media/news)
05:04:32	30259/30259	---M--	200	added ('OK')	image/jpeg	etag:144-jXatuYoUzEIU69wEYpSVQ9Wc8+M	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2Fe85c30aaf08cb0a38a52ff27b375afb23aef429c-1280x720.webp%3Ffit%3Dmax%26auto%3Dformat&w=3840&q=75	./reference/www.mangoboost.io/_next/imagedfad.jpg	(from https://www.mangoboost.io/media/news)
05:04:34	156038/156038	---M--	200	added ('OK')	image/png	etag:147-eyjYGFXdQwbZUbFr6fh4DaVnY74	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2F0dcc71c7e103dcd6b8303262cd63289b9b818111-734x500.png%3Ffit%3Dmax%26auto%3Dformat&w=1920&q=75	./reference/www.mangoboost.io/_next/imagee095.png	(from https://www.mangoboost.io/media/news)
05:04:34	10660/10660	---MCZ	200	added ('OK')	text/javascript	etag:W/%2269763cafac042d2e9f359b2e072d75b1%22	https://www.mangoboost.io/_next/static/chunks/pages/media/events-65009601a705abca.js	./reference/www.mangoboost.io/_next/static/chunks/pages/media/events-65009601a705abca.js	(from https://www.mangoboost.io/media/events)
05:04:35	270/270	---M--	200	added ('OK')	image/png	etag:13e-A/jaNp8PEX8EyjFrBkvv2Zgfda8	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2Fbd144348a4389094926a901f97ca4edbf17ac69c-48x74.png%3Ffit%3Dmax%26auto%3Dformat&w=96&q=75	./reference/www.mangoboost.io/_next/image4eb5.png	(from https://www.mangoboost.io/media/events)
05:04:38	965125/965125	---M--	200	added ('OK')	image/jpeg	etag:149-vK5iHfx72ZcveNq3qLNOBcDGpWY	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2F2ce6fc29649eb3aa47fcdf40526cc9988cffca24-5712x4284.jpg%3Ffit%3Dmax%26auto%3Dformat&w=3840&q=75	./reference/www.mangoboost.io/_next/imaged7c4.jpg	(from https://www.mangoboost.io/media/events)
05:04:40	544291/544291	---M--	200	added ('OK')	image/jpeg	etag:149-0uyjiBww/793tH615KX/hKqoph0	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2F181969962c5e34d9087fa668685df9d2f7932d4e-4032x3024.jpg%3Ffit%3Dmax%26auto%3Dformat&w=3840&q=75	./reference/www.mangoboost.io/_next/imageea7e.jpg	(from https://www.mangoboost.io/media/events)
05:04:41	124164/124164	---M--	200	added ('OK')	image/png	etag:147-VHjQnJVTaq+dH0pKLEXkL6Ehgb0	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2Fabcfe9aedd5cefcebb72773c104ae5a5b4d16564-736x500.png%3Ffit%3Dmax%26auto%3Dformat&w=1920&q=75	./reference/www.mangoboost.io/_next/image1a91.png	(from https://www.mangoboost.io/media/events)
05:04:41	9282/9282	---MCZ	200	added ('OK')	text/javascript	etag:W/%22aa0f40c6b58f5b13c2ff1ac39f86a8ff%22	https://www.mangoboost.io/_next/static/chunks/pages/media/press-releases-c22f2c88826576c6.js	./reference/www.mangoboost.io/_next/static/chunks/pages/media/press-releases-c22f2c88826576c6.js	(from https://www.mangoboost.io/media/press-releases)
05:04:43	4903/4903	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a0f36bc9a5163975dcd5469a7a25e7be%22	https://www.mangoboost.io/_next/static/chunks/pages/team/%5Bslug%5D-3c728dc9d4335937.js	./reference/www.mangoboost.io/_next/static/chunks/pages/team/[slug]-3c728dc9d4335937.js	(from https://www.mangoboost.io/team/rachata-ausavarungnirun)
05:04:43	2269/2269	---M--	200	added ('OK')	image/png	etag:145-doIQKtLhM11s6I/dzZTCOOyRPls	https://www.mangoboost.io/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F5f8wdvz0%2Fproduction%2F4b8afcdc60acfa6d9db3340d11dd285771d77d77-376x61.png%3Ffit%3Dmax%26auto%3Dformat&w=384&q=75	./reference/www.mangoboost.io/_next/image4229.png	(from https://www.mangoboost.io/team/rachata-ausavarungnirun)
